query_idx,text_hash,true_label,risk_4d,lexical_stop,I_db,I_mem,I_sec,I_dat,neighbor_entropy,mean_distance,class_consensus,conformal_set_size,rag_uncertainty,agent_label_sim,agent_confidence_sim,token_cost_proxy,loop_retry_proxy,plan_entropy,agent_disagreement
116,5b385dbd4face4399e31322df5641e7e62a4b12795fdea1b163eb44e2129ca7d,pausa,0.0,False,0.0,0.0,0.0,0.0,0.864974,0.017052,0.6,1,0.517602,play,0.7000000000000001,1200.0,0,0.864974,0.0
117,a7172dbe97ae9fca83c490d043bde1ebe789d5f3f5f2867e1d9090dbe32bcc83,pausa,0.0,False,0.0,0.0,0.0,0.0,0.864974,0.102126,0.6,1,0.543125,stop,0.7000000000000001,1200.0,0,0.864974,0.0
118,83de58e4b79fa9d6807e9afc2ddcd5c9e1bc6fd2695a122a8a3040041e92b06a,pausa,0.0,False,0.0,0.0,0.0,0.0,0.96023,0.10223,0.4,2,0.630784,stop,0.7000000000000001,1200.0,0,0.96023,0.0
119,e126e26c714bfaf7663096006dcb8e513dfaa39806c468464af77cd431db7c3f,pausa,0.0,False,0.0,0.0,0.0,0.0,0.864974,0.0,0.6,1,0.512487,pausa,0.7000000000000001,1200.0,0,0.864974,0.0
120,2dc84e02ae71cac1a327a65fcecb414016b3ffd03e3c419c2d664aef608cd81c,pausa,0.0,False,0.0,0.0,0.0,0.0,0.96023,0.331936,0.4,2,0.699696,pausa,0.7000000000000001,1200.0,0,0.96023,0.0
121,92f773c386ee72241452256bf463fc1abbbb207514bfdae8e3fe0cbc5a3de900,pausa,0.0,False,0.0,0.0,0.0,0.0,0.612602,0.165208,0.6,2,0.435863,pausa,0.7000000000000001,1200.0,0,0.612602,0.0
122,1f0f4db9013f1eb6829aecba28dccba467e0057cf06dc8326dd29cd80af6b266,play,0.0,False,0.0,0.0,0.0,0.0,0.864974,0.306738,0.6,1,0.604508,play,0.7000000000000001,1200.0,0,0.864974,0.0
123,c2e817d6f3c970b051b58b5747247166e5be85c66d0a145c6547e2006755ed97,pausa,0.0,False,0.0,0.0,0.0,0.0,0.96023,1.0,0.4,2,0.900115,play,0.7000000000000001,1200.0,0,0.96023,0.0
124,aab65ec304751fdaf81faf289716c5b6fb98a600af8a97ad6b087a47a9b83a13,pausa,0.0,False,0.0,0.0,0.0,0.0,0.612602,0.0,0.6,2,0.386301,play,0.7000000000000001,1200.0,0,0.612602,0.0
125,5e27ea3824b4919896f5798742f07466b32826be9f153a960d43d00d0d7437c2,pausa,0.0,False,0.0,0.0,0.0,0.0,0.455486,0.0,0.8,1,0.267743,pausa,0.7000000000000001,1200.0,0,0.455486,0.0
126,16f2160e72c9ebb3e8b89072fd90185e8a9aa06bdaa0e97073d3ff2b493bf0ec,pausa,0.0,False,0.0,0.0,0.0,0.0,0.612602,0.127729,0.6,2,0.42462,stop,0.7000000000000001,1200.0,0,0.612602,0.0
127,b2d957f5eb92fb0773403a0efb4394b19269d8b1d0e79abbb7bcc0e335a2923c,pausa,0.0,False,0.0,0.0,0.0,0.0,0.455486,0.0,0.8,1,0.267743,play,0.7000000000000001,1200.0,0,0.455486,0.0
128,9cc5035ad60603f6c3f30e49c7864410b78fb6bac15f0446d98554841950f20c,pausa,0.0,False,0.0,0.0,0.0,0.0,0.455486,0.112762,0.8,1,0.301572,play,0.7000000000000001,1200.0,0,0.455486,0.0
129,1f464cfedc6c0995dc47aab142139a846c9c4d3424199cc208ff91cbae53e119,pausa,0.0,False,0.0,0.0,0.0,0.0,0.612602,0.258427,0.6,2,0.463829,pausa,0.7000000000000001,1200.0,0,0.612602,0.0
130,c1eb414f80c0371279b4da313a77cfd1eb400f9c7ca30d0a7db8ae1d49abea6b,pausa,0.0,False,0.0,0.0,0.0,0.0,0.864974,0.353424,0.6,1,0.618514,play,0.7000000000000001,1200.0,0,0.864974,0.0
131,3803e33027fbae562673bc69c1d54199a15d569afc0fd78f2259551329eb5c89,pausa,0.0,False,0.0,0.0,0.0,0.0,0.96023,0.071088,0.4,2,0.621441,play,0.7000000000000001,1200.0,0,0.96023,0.0
132,4078eabccb8d2b09ebd92730aea2de548c5f29369d981360a5e9e0cae3e916e2,pausa,0.0,False,0.0,0.0,0.0,0.0,0.455486,0.025859,0.8,1,0.275501,play,0.7000000000000001,1200.0,0,0.455486,0.0
133,78be80d67f15765d18ea2070d4d24cf6c169bf7b9600962c9a3cb1f091e7d35e,pausa,0.0,False,0.0,0.0,0.0,0.0,0.612602,0.085713,0.6,2,0.412015,play,0.7000000000000001,1200.0,0,0.612602,0.0
134,c4f8002b58a4a62b85a51cf813f762efaa240aa9d4acb476766804b29205909c,pausa,0.0,False,0.0,0.0,0.0,0.0,0.864974,0.194317,0.6,1,0.570782,play,0.7000000000000001,1200.0,0,0.864974,0.0
135,cf9f33f2901653672cdbdfd1d324332108a56ed4ed394f5b33ec9a113cd39e4a,pausa,0.0,False,0.0,0.0,0.0,0.0,0.96023,0.160674,0.4,2,0.648317,stop,0.7000000000000001,1200.0,0,0.96023,0.0
136,fc86a1b64068397448a81139f4b4954a724a2628531168932b4437f3a94dcc0b,pausa,0.0,False,0.0,0.0,0.0,0.0,0.864974,0.221171,0.6,1,0.578838,pausa,0.7000000000000001,1200.0,0,0.864974,0.0
137,f09b4758af99925fba656e45185d3716cacb6742a4796107612836fda0332a0b,pausa,0.0,False,0.0,0.0,0.0,0.0,0.455486,0.277742,0.8,1,0.351066,play,0.7000000000000001,1200.0,0,0.455486,0.0
138,94e53428e5da95696b0e513e88383c0bb528416a1674c2e5982d249a6373b148,pausa,0.0,False,0.0,0.0,0.0,0.0,0.96023,0.178556,0.4,2,0.653682,play,0.7000000000000001,1200.0,0,0.96023,0.0
139,8befe2ebeaa8ef6ea89e140bc97bd3740f239fa4938ffb0e8cd57c0df204d639,pausa,0.0,False,0.0,0.0,0.0,0.0,0.864974,0.195651,0.6,1,0.571182,pausa,0.7000000000000001,1200.0,0,0.864974,0.0
140,d661ea2c83d44d137f448421cb0a7e8403a7b0fc714f8f9c115b897b57123bf6,pausa,0.0,False,0.0,0.0,0.0,0.0,0.612602,0.077709,0.6,2,0.409614,play,0.7000000000000001,1200.0,0,0.612602,0.0
141,e0eb90c6938cc0213974812ab91a55871687ede0d62630da977e35a024ff4a84,pausa,0.0,False,0.0,0.0,0.0,0.0,0.612602,0.12826,0.6,2,0.424779,play,0.7000000000000001,1200.0,0,0.612602,0.0
142,4b3e5959f588e29dc6a49bdae1d2462b1a257db837e835ce9a3854f076b509b2,pausa,0.0,False,0.0,0.0,0.0,0.0,0.455486,0.133908,0.8,1,0.307915,pausa,0.7000000000000001,1200.0,0,0.455486,0.0
143,83dfc7b796f35e9f5c58c7fab8d126b656aea18eec6cb5a49e1fd42f70c8cd7b,pausa,0.0,False,0.0,0.0,0.0,0.0,0.864974,0.043034,0.6,1,0.525397,play,0.7000000000000001,1200.0,0,0.864974,0.0
144,4d61f383ee670a1b548759395ebde435c851d4683f2cb9451f23d96b758b7d47,pausa,0.0,False,0.0,0.0,0.0,0.0,-0.0,0.308226,1.0,1,0.092468,pausa,0.7000000000000001,1200.0,0,-0.0,0.0
145,c55f661ede9428b6aaf28e214362c7f181576a4bed26057fdafa9ac058c116fa,pausa,0.0,False,0.0,0.0,0.0,0.0,0.864974,0.078014,0.6,1,0.535891,play,0.7000000000000001,1200.0,0,0.864974,0.0
146,790d2fc54f352590b0233038db0cd18ed4376b415ee12e2d0e88be477abd4ce6,pausa,0.0,False,0.0,0.0,0.0,0.0,0.612602,0.352277,0.6,2,0.491984,pausa,0.7000000000000001,1200.0,0,0.612602,0.0
147,0d5d9daaaa2c9e6fe697fef7990fac2bd22c073f2df820b348380589550df033,pausa,0.0,False,0.0,0.0,0.0,0.0,0.455486,0.046377,0.8,1,0.281656,pausa,0.7000000000000001,1200.0,0,0.455486,0.0
148,3c4e8450147df5f1fddc0d5af0b04e38e041f0517f851e759da177f6d48276c3,pausa,0.0,False,0.0,0.0,0.0,0.0,0.612602,0.082568,0.6,2,0.411071,pausa,0.7000000000000001,1200.0,0,0.612602,0.0
149,c75e4e29b1ac053fce58bb8d8c06a0ec422b4387901cae92f6abf642792ae228,pausa,0.0,False,0.0,0.0,0.0,0.0,0.455486,0.177319,0.8,1,0.320939,pausa,0.7000000000000001,1200.0,0,0.455486,0.0
150,bf23019e3f0f0389498472c1b560d71c732de4bd034b54affa61745490c59540,play,0.0,False,0.0,0.0,0.0,0.0,0.96023,0.074853,0.4,2,0.622571,pausa,0.7000000000000001,1200.0,0,0.96023,0.0
151,20768a24094fea993dca6801e66f07294023eeb30a7a5829f69be5177c1c2930,pausa,0.0,False,0.0,0.0,0.0,0.0,0.612602,0.092922,0.6,2,0.414178,pausa,0.7000000000000001,1200.0,0,0.612602,0.0
152,43bc9e7111b85663bb7d0d52dfbff497b1d2cb67366e39974980406a8689fade,pausa,0.0,False,0.0,0.0,0.0,0.0,0.455486,0.086054,0.8,1,0.293559,play,0.7000000000000001,1200.0,0,0.455486,0.0
153,078a25e5184a253f3c12eb35f0bfd6686483cf48bc0d52bfa52cf76c0e8ebfa2,pausa,0.0,False,0.0,0.0,0.0,0.0,0.612602,0.007364,0.6,2,0.38851,stop,0.7000000000000001,1200.0,0,0.612602,0.0
154,a8864f87f512dc4256f20efd6ce9f91dbf083ec3032c8a5f0e5da33b60b7dd81,play,0.15,True,0.5,0.0,0.0,0.0,0.612602,0.254697,0.6,2,0.46271,pausa,0.7000000000000001,1200.0,0,0.612602,0.0
155,df91360fe4199fab490893652b27d79889b1059840985512014877f0047cad60,pausa,0.0,False,0.0,0.0,0.0,0.0,-0.0,0.130442,1.0,1,0.039133,pausa,0.7000000000000001,1200.0,0,-0.0,0.0
156,a1ba00ed858e4d9f8e8ba2bee484bd065794c38a694ff99e9e5ac42ba1bb89ba,pausa,0.0,False,0.0,0.0,0.0,0.0,0.864974,0.132289,0.6,1,0.552174,play,0.7000000000000001,1200.0,0,0.864974,0.0
157,bff1b2cb06bd9a5d2a2aaccb0a8d80f286ead842c0fc8a600d9a2c1fb4515509,pausa,0.0,False,0.0,0.0,0.0,0.0,0.455486,0.138806,0.8,1,0.309385,pausa,0.7000000000000001,1200.0,0,0.455486,0.0
158,c7c6867d1bd1295fbec5aed1325ca155487dd865f9b9c109892be8d38d3e901a,pausa,0.0,False,0.0,0.0,0.0,0.0,0.612602,0.12129,0.6,2,0.422688,play,0.7000000000000001,1200.0,0,0.612602,0.0
159,2fa31ca7fb4abb0c94a521eace7a87775d46c4d008ea453b1ae2a3cad6facef6,stop,0.0,False,0.0,0.0,0.0,0.0,-0.0,0.006172,1.0,1,0.001852,stop,0.7000000000000001,1200.0,0,-0.0,0.0
160,8964f187b2713616966c1f37532dadf07389ab5e07de6e1567afa554b5e96cec,stop,0.0,False,0.0,0.0,0.0,0.0,0.864974,0.033407,0.6,1,0.522509,pausa,0.7000000000000001,1200.0,0,0.864974,0.0
161,af5351f6169d7313470537750bb49c9a571dfaf8d92f59dab5d02057bca389d6,pausa,0.0,False,0.0,0.0,0.0,0.0,0.96023,0.03109,0.4,2,0.609442,pausa,0.7000000000000001,1200.0,0,0.96023,0.0
162,8e2aac88c2bf2c9268af13319e6532998c9610b08cc5d2b911d1a34c10d73ad6,pausa,0.0,False,0.0,0.0,0.0,0.0,0.612602,0.061522,0.6,2,0.404757,play,0.7000000000000001,1200.0,0,0.612602,0.0
163,5c7f8840cd640516902647cd74d35380e2d139f6447c5ca84c2d331f4d74c0b2,pausa,0.0,False,0.0,0.0,0.0,0.0,0.96023,0.251603,0.4,2,0.675596,pausa,0.7000000000000001,1200.0,0,0.96023,0.0
164,f2db3eb5077966ab9c32185a3cfe901da90f3c93c668731033ad1d9cce5aaab7,pausa,0.0,False,0.0,0.0,0.0,0.0,-0.0,0.143989,1.0,1,0.043197,pausa,0.7000000000000001,1200.0,0,-0.0,0.0
165,eaac27faa5dc9a64612c86569ed7fa7bf1d9e9cba474fafe39cd88d93c36bbbc,pausa,0.0,False,0.0,0.0,0.0,0.0,0.96023,0.247405,0.4,2,0.674337,play,0.7000000000000001,1200.0,0,0.96023,0.0
166,2189040f771a50d85e4b8b8185ef5211a64d452db8ae66dab59f3cb42156c5c5,stop,0.1125,True,0.0,0.0,0.0,0.45,0.96023,0.0,0.4,2,0.600115,play,0.7000000000000001,1200.0,0,0.96023,0.0
167,312bfbfe1acc6b2c3ff39cb55adc03a69090d76adf0e1599d7327f44df15588c,pausa,0.0,False,0.0,0.0,0.0,0.0,0.864974,0.166104,0.6,1,0.562318,play,0.7000000000000001,1200.0,0,0.864974,0.0
168,f780bd02a2874ac5384ed1137dae5f528c6877fd5672e83c3340277d4fcd442b,pausa,0.0,False,0.0,0.0,0.0,0.0,0.612602,0.0,0.6,2,0.386301,pausa,0.7000000000000001,1200.0,0,0.612602,0.0
169,e98a772a1e0df357911c12d41b3d9e6f19e6369219ba67d44ad0e274ae082358,pausa,0.0,False,0.0,0.0,0.0,0.0,0.612602,0.099302,0.6,2,0.416091,play,0.7000000000000001,1200.0,0,0.612602,0.0
170,fb68b66c15d7eb6e34cd4a8175ca357dc738990ee62ac7f77c848d5ee8d07f1e,pausa,0.0,False,0.0,0.0,0.0,0.0,-0.0,0.154582,1.0,1,0.046375,play,0.7000000000000001,1200.0,0,-0.0,0.0
171,95100536e9cc3399a2f22fa1a1c5e18a69ba139f870fbe3de7ced1f01ec718fd,pausa,0.0,False,0.0,0.0,0.0,0.0,0.612602,0.058073,0.6,2,0.403723,play,0.7000000000000001,1200.0,0,0.612602,0.0
172,11ef8f3300ff8768163a9d38f8f02d9317296c0e79564da834a6a55926d9a857,pausa,0.0,False,0.0,0.0,0.0,0.0,0.612602,0.08839,0.6,2,0.412818,pausa,0.7000000000000001,1200.0,0,0.612602,0.0
173,6f077b5176e8dabc622a4c6a7d24588b8f89556d70b4a046c95f65052dd20815,pausa,0.0,False,0.0,0.0,0.0,0.0,0.455486,0.040797,0.8,1,0.279982,play,0.7000000000000001,1200.0,0,0.455486,0.0
174,0882e3d4dc3a214640501eec7159a8cc5b55c48aac4f11d80aa0900707daacd8,pausa,0.0,False,0.0,0.0,0.0,0.0,0.96023,0.114199,0.4,2,0.634374,play,0.7000000000000001,1200.0,0,0.96023,0.0
175,1af8cedd0b4c7e282755e2bda9702387c802c40a9e709361817bcbed1fb88e30,pausa,0.0,False,0.0,0.0,0.0,0.0,0.864974,0.095809,0.6,1,0.54123,pausa,0.7000000000000001,1200.0,0,0.864974,0.0
176,ab1d026695d075009da5d80f893df53ed1350b3357157da5bbd9767a5d9c1f70,pausa,0.0,False,0.0,0.0,0.0,0.0,0.612602,0.043255,0.6,2,0.399277,pausa,0.7000000000000001,1200.0,0,0.612602,0.0
177,24be95bbad0c65ef58a4fee89696cc629e0feb1302cda210938ed94ba1ea2c62,pausa,0.0,False,0.0,0.0,0.0,0.0,0.612602,0.216147,0.6,2,0.451145,pausa,0.7000000000000001,1200.0,0,0.612602,0.0
178,79fe8fed852b1c27af8e0efc3e5f8938e81780684d07669a917193f252688733,pausa,0.0,False,0.0,0.0,0.0,0.0,-0.0,0.03155,1.0,1,0.009465,play,0.7000000000000001,1200.0,0,-0.0,0.0
179,30f2f38e693f571970ca7eec8c85d902ddffd655cf98d57673f3173a0ab1c604,play,0.0,False,0.0,0.0,0.0,0.0,0.612602,0.065962,0.6,2,0.406089,pausa,0.7000000000000001,1200.0,0,0.612602,0.0
180,054a02c0458463c056eae1a13c6afed93ebdf275acd2f9341b33b4cb1678637a,pausa,0.12,False,0.4,0.0,0.0,0.0,0.455486,0.0,0.8,1,0.267743,pausa,0.7000000000000001,1200.0,0,0.455486,0.0
181,7ea7e774e68d31b9aa24f5ef3f538bf4ef72dd01a5612662df55605bd50e0fb4,pausa,0.0,False,0.0,0.0,0.0,0.0,0.612602,0.073701,0.6,2,0.408411,pausa,0.7000000000000001,1200.0,0,0.612602,0.0
182,7d2457318732ecac6a1e3bfce38f1ab2d11d495f381176874a73ee2a3390aa1d,pausa,0.0,False,0.0,0.0,0.0,0.0,0.96023,1.0,0.4,2,0.900115,play,0.7000000000000001,1200.0,0,0.96023,0.0
183,41fe57eedde9120aa6a906e899c6e7aef9c55cbfda7000aaa48b0f041c629323,pausa,0.0,False,0.0,0.0,0.0,0.0,0.864974,0.261962,0.6,1,0.591076,play,0.7000000000000001,1200.0,0,0.864974,0.0
184,76849d9c9767d1941f66a158f8f92e0d4a0db8ddbfc077a340ebfa6f813b7285,pausa,0.0,False,0.0,0.0,0.0,0.0,0.612602,0.089208,0.6,2,0.413063,play,0.7000000000000001,1200.0,0,0.612602,0.0
185,9968a6914f1ac3f7bd3bd86a3e22037806fa24e771224d0c68a2a68a4485e333,pausa,0.0,False,0.0,0.0,0.0,0.0,0.455486,0.076308,0.8,1,0.290635,pausa,0.7000000000000001,1200.0,0,0.455486,0.0
186,9b7531747f2c67fbcc42c2558a2ebb37d25caa210b32e831b4f76e9f479619bc,pausa,0.0,False,0.0,0.0,0.0,0.0,0.455486,0.191898,0.8,1,0.325312,pausa,0.7000000000000001,1200.0,0,0.455486,0.0
187,8700e20ad910014504582e0b3b5a6849d0168a2460723b274b962ea9da84eb51,pausa,0.0,False,0.0,0.0,0.0,0.0,0.96023,1.0,0.4,2,0.900115,play,0.7000000000000001,1200.0,0,0.96023,0.0
188,a688f5425c26a6fb4e7ba1a5e2c7883626070f0ffb2467f46386957a3221ac6e,pausa,0.0,False,0.0,0.0,0.0,0.0,0.612602,0.079472,0.6,2,0.410142,stop,0.7000000000000001,1200.0,0,0.612602,0.0
189,2eed7068a10aad6f74b05cf3756cfaf4e15176358853d177acdcf40b1094af08,pausa,0.335667,True,0.6,0.0,0.08,0.06,-0.0,0.0,1.0,1,0.0,stop,0.7000000000000001,1200.0,0,-0.0,0.0
190,9012cc4085bbe5c5cb4e7dd5688878dc303be06e233dfaece8235b7af022b90b,pausa,0.0,False,0.0,0.0,0.0,0.0,0.864974,0.030474,0.6,1,0.521629,pausa,0.7000000000000001,1200.0,0,0.864974,0.0
191,ebca99b4e45a0ec70fb730bacafcd10031e6517b9b89ff021bb4b7a9cb19766a,pausa,0.0,False,0.0,0.0,0.0,0.0,0.864974,0.294498,0.6,1,0.600836,play,0.7000000000000001,1200.0,0,0.864974,0.0
192,76d0e4b44fbd50287c58f93991cf22c8bf75ffacc641c4917e488eb6ac6dfabd,stop,0.335667,True,0.6,0.0,0.08,0.06,-0.0,0.082624,1.0,1,0.024787,stop,0.7000000000000001,1200.0,0,-0.0,0.0
193,fb3a020fc6d534aabdeee9bef42129e9355eeee66f2ab3a180749cc58701807b,pausa,0.15,True,0.5,0.0,0.0,0.0,0.612602,0.359173,0.6,2,0.494053,pausa,0.7000000000000001,1200.0,0,0.612602,0.0
194,b601d8fb65cb053920c3e134f3de149011a59f15a966f639435603c8343f378e,pausa,0.0,False,0.0,0.0,0.0,0.0,0.455486,0.079201,0.8,1,0.291503,pausa,0.7000000000000001,1200.0,0,0.455486,0.0
195,c6a735cb809dcd4a6462dada289ed44ea04fd984e9df1c81e2bd5e812ea66e7b,pausa,0.0,False,0.0,0.0,0.0,0.0,0.96023,1.0,0.4,2,0.900115,play,0.7000000000000001,1200.0,0,0.96023,0.0
196,abb1771a66f85cc3ff7e68deef6abf96b0f6427f5e1569aee4893103af8c3982,pausa,0.0,False,0.0,0.0,0.0,0.0,0.96023,0.156625,0.4,2,0.647102,pausa,0.7000000000000001,1200.0,0,0.96023,0.0
197,b2c5114ea9bc86274267f1a83162701b9b40041ec12d1de78a6102ffee1e4385,pausa,0.0,False,0.0,0.0,0.0,0.0,0.96023,0.128486,0.4,2,0.638661,play,0.7000000000000001,1200.0,0,0.96023,0.0
198,178909a6e146ce938cc961b05c4f3c086d0bcb06a4f623f50055a63612e033ed,pausa,0.0,False,0.0,0.0,0.0,0.0,0.96023,0.283466,0.4,2,0.685155,play,0.7000000000000001,1200.0,0,0.96023,0.0
199,1492a1c6d9ebbb5a8bb95fbddcf09058742d99b815fb45a029b53f94e71da7f1,pausa,0.0,False,0.0,0.0,0.0,0.0,0.864974,0.045136,0.6,1,0.526027,stop,0.7000000000000001,1200.0,0,0.864974,0.0
200,34bf9c326c08790688d89b36b496c52e9339e2bf82e06f94bca42edb9f37ae6c,pausa,0.15,True,0.5,0.0,0.0,0.0,0.612602,0.082643,0.6,2,0.411094,pausa,0.7000000000000001,1200.0,0,0.612602,0.0
201,163672df4d2fa4877375bdc995c1ba48cd548386d7f1f5b5b548e9f9b8a12adf,pausa,0.0,False,0.0,0.0,0.0,0.0,0.612602,0.032045,0.6,2,0.395914,pausa,0.7000000000000001,1200.0,0,0.612602,0.0
202,5c5048ab5587f8768830e1eca315febbbd176879c918bbcddbf0eba721f2bf69,pausa,0.0,False,0.0,0.0,0.0,0.0,0.864974,0.035952,0.6,1,0.523272,pausa,0.7000000000000001,1200.0,0,0.864974,0.0
203,3c6b31bdf010c00c54723e08aa5f6e5ed6a8c30f471c0f7e0354cd8794335344,pausa,0.0,False,0.0,0.0,0.0,0.0,0.612602,0.0,0.6,2,0.386301,pausa,0.7000000000000001,1200.0,0,0.612602,0.0
204,b5ecac7b34a1a1075fe4874535254b206ad5512c7e279ba108a436d6634830d7,pausa,0.0,False,0.0,0.0,0.0,0.0,0.864974,0.14112,0.6,1,0.554823,pausa,0.7000000000000001,1200.0,0,0.864974,0.0
205,7e59aec32a35cb63d6c4c6ac35fdf87a7b19315c9f0b3b56afa8f55ede8d6e3f,pausa,0.0,False,0.0,0.0,0.0,0.0,0.96023,0.11234,0.4,2,0.633817,play,0.7000000000000001,1200.0,0,0.96023,0.0
206,5038fd3290cc7bbec4ac4640a70d2200097d887006ce6f7b0dd9c9fa8f325a33,pausa,0.0,False,0.0,0.0,0.0,0.0,0.96023,0.139656,0.4,2,0.642012,pausa,0.7000000000000001,1200.0,0,0.96023,0.0
207,a36c562436028006f3f931abe4f20ab448cee1f5412d8b352f01041869382ba3,play,0.0,False,0.0,0.0,0.0,0.0,0.455486,0.063128,0.8,1,0.286681,pausa,0.7000000000000001,1200.0,0,0.455486,0.0
208,69860f3fb6b44a1afff5e38d13fc7f909ab7ddb029e22c2d94690eeba903f45e,pausa,0.0,False,0.0,0.0,0.0,0.0,0.455486,0.199196,0.8,1,0.327502,play,0.7000000000000001,1200.0,0,0.455486,0.0
209,317cebcc884449e17b6cbb2b7a92a38d1a6f8e9a7eb88f41c5ed6563e623e066,pausa,0.0,False,0.0,0.0,0.0,0.0,0.612602,0.097324,0.6,2,0.415498,pausa,0.7000000000000001,1200.0,0,0.612602,0.0
210,62598dd1638dae3538b77df625d966210f0576f2e5ed200a1086a93e80826c84,pausa,0.06,False,0.0,0.0,0.0,0.0,0.864974,0.205445,0.6,1,0.57412,pausa,0.7000000000000001,1200.0,0,0.864974,0.0
211,fbf5a9d86b0435c0c2720a64c4a39c6ffe665671daab502e1ff5e0ce25531a82,pausa,0.0,False,0.0,0.0,0.0,0.0,0.612602,0.0,0.6,2,0.386301,play,0.7000000000000001,1200.0,0,0.612602,0.0
212,9d02dca510ffeb3d4449b4a25a6edc34677af32d2afa161a177b8343fb47b3a9,pausa,0.0,False,0.0,0.0,0.0,0.0,0.455486,0.015413,0.8,1,0.272367,pausa,0.7000000000000001,1200.0,0,0.455486,0.0
213,1adf80ca43d917e520f8a1fb9b09fa256608e2731ac706a91707ca17183eb29e,pausa,0.0,False,0.0,0.0,0.0,0.0,0.612602,0.102089,0.6,2,0.416927,play,0.7000000000000001,1200.0,0,0.612602,0.0
214,32ea74afd7376a08a8d3c28bdcff46d75bc65f13678357a44dfa7da0e4f53d52,pausa,0.0,False,0.0,0.0,0.0,0.0,0.612602,0.074747,0.6,2,0.408725,pausa,0.7000000000000001,1200.0,0,0.612602,0.0
215,aa24c2d21c50879261603984bad34075069af1bddd56d6a3c972090b21aa0cad,pausa,0.0,False,0.0,0.0,0.0,0.0,0.612602,0.086165,0.6,2,0.41215,play,0.7000000000000001,1200.0,0,0.612602,0.0
216,c0909f841bfaad4ea32046ac1724f8e55e7d0ec64fd45ff3adcf2c768587e235,pausa,0.0,False,0.0,0.0,0.0,0.0,0.612602,0.0,0.6,2,0.386301,pausa,0.7000000000000001,1200.0,0,0.612602,0.0
217,a5c879ec847c506f32b1ff41f9c96912c4a103eecbac90ebfe037d699f39ae85,pausa,0.0,False,0.0,0.0,0.0,0.0,0.455486,0.180834,0.8,1,0.321993,play,0.7000000000000001,1200.0,0,0.455486,0.0
218,db94c8cb0da8432d50068e2907d000ebcc7e85c68138f9fd33e005b85f9585e4,stop,0.15,True,0.5,0.0,0.0,0.0,0.455486,0.125483,0.8,1,0.305388,pausa,0.7000000000000001,1200.0,0,0.455486,0.0
