query_idx,query_hash,true_label,neighbor_entropy,neighbor_mean_distance,neighbor_mean_similarity,neighbor_n_play,neighbor_n_pausa,neighbor_n_stop,neighbor_majority_label,retrieval_backend
368,a81a67d208ecd1c9e09536dc2ac8642fa2b2535cad422758f3f8e3770726afb9,pausa,1.3709505944546687,1.1102230246251565e-16,0.9999999999999998,3,1,1,play,tfidf_lexical+svd_dense_local+pgvector_sql→rrf→rerank
369,4915e85c49ce8712f5648190c40646000567f9419bb581b15dc26ab03e652d57,pausa,0.7219280948873623,0.15203277458728692,0.8479672254127131,1,4,0,pausa,tfidf_lexical+svd_dense_local+pgvector_sql→rrf→rerank
370,a064810a11ecf832b0a38b0fc890d4efbb457cb575ed04c7865b24d9c870ff0f,pausa,-0.0,0.12258316535768599,0.8774168346423139,0,5,0,pausa,tfidf_lexical+svd_dense_local+pgvector_sql→rrf→rerank
371,127fdcccfa1e38bd844ca45d6dc75ebb6851d5fbe05b064374a0441ab3568bd2,pausa,1.5219280948873621,0.12790778538631536,0.8720922146136847,1,2,2,pausa,tfidf_lexical+svd_dense_local+pgvector_sql→rrf→rerank
372,a66dd3b911179b482d8976b47a97ed71438e3b062a54f4bc0f258e784496aff3,pausa,0.9709505944546686,0.0,1.0,3,2,0,play,tfidf_lexical+svd_dense_local+pgvector_sql→rrf→rerank
373,609d6407df275cd93005d127a2627ecb88a62f9e7f7472552754dd40b8430d77,play,-0.0,0.12536820143832655,0.8746317985616734,5,0,0,play,tfidf_lexical+svd_dense_local+pgvector_sql→rrf→rerank
374,9c7bd7d588b8ee32987bda4f097cd205bc03ccc0f8f8ed18e2f73c4a23868c57,pausa,1.3709505944546687,0.0601298344126211,0.939870165587379,1,3,1,pausa,tfidf_lexical+svd_dense_local+pgvector_sql→rrf→rerank
375,f763cc899909632f1aaed4afeb5a9adb90969732a1ab952aaf46e8b0be38a4d4,pausa,0.7219280948873623,0.05453353470530371,0.9454664652946964,0,4,1,pausa,tfidf_lexical+svd_dense_local+pgvector_sql→rrf→rerank
376,ef2fa44f9a72cca63bd36129cb38a4af248dabecb30b84e4ec484087c8d65344,pausa,0.7219280948873623,0.09833755654795473,0.9016624434520452,1,4,0,pausa,tfidf_lexical+svd_dense_local+pgvector_sql→rrf→rerank
377,f6aa781710715c5965877e926671ea9aec3a3bb3a6b8ab3d57424472f81bb37d,pausa,-0.0,0.05445155758255327,0.9455484424174466,0,0,5,stop,tfidf_lexical+svd_dense_local+pgvector_sql→rrf→rerank
378,7379519e44871e579712c7da6f6115a1ebb62545b6c12ec4f44ccc51626b0af3,pausa,1.3709505944546687,0.06806677361668645,0.9319332263833136,1,3,1,pausa,tfidf_lexical+svd_dense_local+pgvector_sql→rrf→rerank
379,32e2ea892070d812d290162e0566d153dff3c1d842abe5e7a2c506d1ae03472f,pausa,0.7219280948873623,-2.220446049250313e-16,1.0000000000000002,0,4,1,pausa,tfidf_lexical+svd_dense_local+pgvector_sql→rrf→rerank
380,fe0a7feefe2198d4e5c02651536e6848beab8f4359bb528e134c58023aca77a8,pausa,0.9709505944546686,0.08722671317430064,0.9127732868256994,3,2,0,play,tfidf_lexical+svd_dense_local+pgvector_sql→rrf→rerank
381,a0bb2db0dc3aa77e8d0912dd285c74695aebd17e57321d4abe273dcb039c8105,pausa,0.7219280948873623,0.30691036777997016,0.69308963222003,4,1,0,play,tfidf_lexical+svd_dense_local+pgvector_sql→rrf→rerank
382,17dd0fc9ccbd6971138ccd0403c1fc1222aee1faa8da99765ac345c18769ed4c,pausa,1.3709505944546687,0.1374795082869989,0.8625204917130012,1,3,1,pausa,tfidf_lexical+svd_dense_local+pgvector_sql→rrf→rerank
383,1fb08f21f595dfc27baf57eff8eaed1794ee2c832f4d70bd33f36ac13fe2982e,pausa,1.5219280948873621,1.0,0.0,2,2,1,play,tfidf_lexical+svd_dense_local+pgvector_sql→rrf→rerank
384,b057a491638bfa53039cb448901d376d0fe9a5c20f42969bae05345bd0b2ce57,pausa,1.5219280948873621,0.20680700593694284,0.7931929940630571,2,1,2,stop,tfidf_lexical+svd_dense_local+pgvector_sql→rrf→rerank
385,430367494f2aa265face86db19775a6601870a9d7f25a769e718ed8e5b92768b,pausa,1.3709505944546687,0.09367275393956627,0.9063272460604338,1,3,1,pausa,tfidf_lexical+svd_dense_local+pgvector_sql→rrf→rerank
386,9e3a429a3947cd76dd4182c2ad5f0a3c5960b297cbf4609168e0439d079e8e70,pausa,1.5219280948873621,0.1370065310439686,0.8629934689560315,2,2,1,play,tfidf_lexical+svd_dense_local+pgvector_sql→rrf→rerank
387,ad226cfa9f56b8607eceeef2ffb78a5162d5ca2a8cc3ac6d96a2f4ab5ab5c7d7,stop,-0.0,0.10546117859024735,0.8945388214097527,0,0,5,stop,tfidf_lexical+svd_dense_local+pgvector_sql→rrf→rerank
388,07d2657af9d50a0faef11ca987b29db44c13b0352ac12dd4b149ca649862c1f8,pausa,1.5219280948873621,1.0,0.0,2,2,1,play,tfidf_lexical+svd_dense_local+pgvector_sql→rrf→rerank
389,f65722bc3f67670f4162c1130226e2fd66d0484ac988bff4212fd8b17d7fb6a5,pausa,-0.0,0.03509387838081608,0.9649061216191839,0,5,0,pausa,tfidf_lexical+svd_dense_local+pgvector_sql→rrf→rerank
390,7779c8b9854766029e0490d846487ff2bf204d8015f67966f8995b249c030999,pausa,1.3709505944546687,0.06499238055683276,0.9350076194431672,1,3,1,pausa,tfidf_lexical+svd_dense_local+pgvector_sql→rrf→rerank
391,dc0e31e3408c4fc6d42d97ae0b2db33a63b5dfce584be718d6e6d3045383fd21,pausa,0.9709505944546686,0.16724883880366556,0.8327511611963345,3,2,0,play,tfidf_lexical+svd_dense_local+pgvector_sql→rrf→rerank
392,ab50225667da344efa91077b60154d93f754ee4d80eebda11a1b673d10c871b7,stop,-0.0,1.1102230246251565e-16,0.9999999999999998,0,0,5,stop,tfidf_lexical+svd_dense_local+pgvector_sql→rrf→rerank
393,37d1d017e48e6e97d120b7d0ecd79caeff02111d9f5d236c0a80c9a2ca374c64,play,0.9709505944546686,0.13729026712135495,0.8627097328786452,3,2,0,play,tfidf_lexical+svd_dense_local+pgvector_sql→rrf→rerank
394,02528b69308c856a27976ae4247701a355d2722d10fd2e159869356dc5d958b5,pausa,-0.0,0.12360473471270383,0.8763952652872963,5,0,0,play,tfidf_lexical+svd_dense_local+pgvector_sql→rrf→rerank
395,d0d0476625b205100e5b3bcda5c2032dfc85a80bceea8dff3e5bd065e6a0a81a,pausa,0.9709505944546686,0.20228043970036574,0.7977195602996341,2,3,0,pausa,tfidf_lexical+svd_dense_local+pgvector_sql→rrf→rerank
396,ca3dc08dc41c6c90877c73ec5a34eb4154d654e3334fe2a0a84862dee37142d8,pausa,0.9709505944546686,0.23374965694851674,0.7662503430514833,2,3,0,pausa,tfidf_lexical+svd_dense_local+pgvector_sql→rrf→rerank
397,03d5c68a78e51945763aa0e1f12b0421dac08a15fd39c37f9fbc52785a6436e4,pausa,1.3709505944546687,0.18943154106345395,0.8105684589365459,1,3,1,pausa,tfidf_lexical+svd_dense_local+pgvector_sql→rrf→rerank
398,e4ab9680e6ba1db96eea58a727f68b4781115d8598ebd80af4ebff84bc65d0fa,pausa,1.3709505944546687,0.2389602210255899,0.7610397789744102,1,3,1,pausa,tfidf_lexical+svd_dense_local+pgvector_sql→rrf→rerank
399,22a8a59b64a1eb5fec172c3c74114bdb6fc31f0c8bd67bf0a01a84fb81d8ebe5,pausa,0.7219280948873623,0.07299874053119418,0.9270012594688058,0,4,1,pausa,tfidf_lexical+svd_dense_local+pgvector_sql→rrf→rerank
